farmer_id,state,district,land_holding_acres,annual_income,crop,farmer_category,taluka,village
1346,Maharashtra,Nashik,3.51,91743,Cotton,Small,Unknown,Unknown
1347,Maharashtra,Nanded,2.69,180193,Wheat,Small,Degloor,Mukramabad
1348,Maharashtra,Pune,1.64,220948,Soybean,Small,Junnar,Otur
1349,Maharashtra,Nanded,2.5,419589,Wheat,Small,Degloor,Mukramabad
1350,Maharashtra,Nanded,0.67,70323,Cotton,Marginal,Degloor,Kangti
1351,Maharashtra,Palghar,4.87,328572,Wheat,Small,Unknown,Unknown
1352,Maharashtra,Nanded,6.82,84578,Wheat,Medium,Mukhed,Pimpalgaon
1353,Maharashtra,Nagpur,4.62,136486,Rice,Small,Hingna,Raipur
1354,Maharashtra,Kolhapur,2.14,376284,Wheat,Small,Hatkanangale,Jaysingpur
1355,Maharashtra,Amravati,0.75,307450,Sugarcane,Marginal,Chandur,Kurha
1356,Maharashtra,Yavatmal,2.11,157325,Soybean,Small,Unknown,Unknown
1357,Maharashtra,Satara,3.62,395973,Rice,Small,Wai,Bavdhan
1358,Maharashtra,Aurangabad,6.2,318508,Soybean,Medium,Gangapur,Banewadi
1359,Maharashtra,Kolhapur,1.91,441011,Soybean,Small,Radhanagari,Gargoti
1360,Maharashtra,Solapur,5.9,478565,Cotton,Medium,Barshi,Sukewadi
1361,Maharashtra,Amravati,7.0,181763,Cotton,Medium,Daryapur,Yeoda
1362,Maharashtra,Pune,3.9,307971,Rice,Small,Ambegaon,Ghodegaon
1363,Maharashtra,Pune,6.66,145598,Cotton,Medium,Junnar,Otur
1364,Maharashtra,Raigad,4.66,247539,Cotton,Small,Mahad,Birwadi
1365,Maharashtra,Nanded,5.28,226968,Cotton,Medium,Mukhed,Dapkarja
1366,Maharashtra,Kolhapur,4.45,107062,Soybean,Small,Hatkanangale,Jaysingpur
1367,Maharashtra,Beed,3.97,278338,Rice,Small,Patoda,Therla
1368,Maharashtra,Palghar,2.26,260834,Soybean,Small,Unknown,Unknown
1369,Maharashtra,Nashik,2.77,194933,Sugarcane,Small,Unknown,Unknown
1370,Maharashtra,Solapur,2.67,277909,Soybean,Small,Barshi,Sukewadi
1371,Maharashtra,Pune,4.72,138302,Sugarcane,Small,Haveli,Uruli
1372,Maharashtra,Satara,1.4,113928,Wheat,Small,Karad,Malkapur
1373,Maharashtra,Pune,7.38,264303,Wheat,Medium,Haveli,Uruli
1374,Maharashtra,Aurangabad,5.9,91347,Sugarcane,Medium,Paithan,Waluj
1375,Maharashtra,Yavatmal,3.51,53121,Sugarcane,Small,Unknown,Unknown
1376,Maharashtra,Pune,1.69,133793,Soybean,Small,Junnar,Narayangaon
1377,Maharashtra,Aurangabad,7.11,78164,Sugarcane,Medium,Paithan,Waluj
1378,Maharashtra,Kolhapur,6.68,337635,Rice,Medium,Radhanagari,Gargoti
1379,Maharashtra,Kolhapur,5.91,109222,Wheat,Medium,Hatkanangale,Pethvadgaon
1380,Maharashtra,Palghar,2.54,204237,Wheat,Small,Unknown,Unknown
1381,Maharashtra,Raigad,3.52,53748,Sugarcane,Small,Alibag,Chaul
1382,Maharashtra,Amravati,1.27,76553,Cotton,Small,Chandur,Kurha
1383,Maharashtra,Pune,1.92,166547,Cotton,Small,Junnar,Alephata
1384,Maharashtra,Satara,6.37,110380,Sugarcane,Medium,Phaltan,Nimb
1385,Maharashtra,Pune,5.86,94331,Rice,Medium,Ambegaon,Ghodegaon
1386,Maharashtra,Raigad,4.95,277105,Cotton,Small,Mahad,Birwadi
1387,Maharashtra,Satara,7.22,170617,Sugarcane,Medium,Karad,Masur
1388,Maharashtra,Nagpur,4.87,351704,Rice,Small,Hingna,Wanadongri
1389,Maharashtra,Nanded,4.0,366009,Rice,Small,Degloor,Gokunda
1390,Maharashtra,Amravati,3.05,489902,Soybean,Small,Daryapur,Mangrul
1391,Maharashtra,Nagpur,7.55,125910,Rice,Medium,Kalmeshwar,Mohpa
1392,Maharashtra,Raigad,1.12,447891,Cotton,Small,Mahad,Dasgaon
1393,Maharashtra,Pune,7.48,390130,Cotton,Medium,Ambegaon,Awasari
1394,Maharashtra,Raigad,6.7,257288,Sugarcane,Medium,Mahad,Dasgaon
1395,Maharashtra,Raigad,1.47,60068,Sugarcane,Small,Panvel,Kalamboli
1396,Maharashtra,Amravati,4.74,104460,Rice,Small,Chandur,Nandgaon
1397,Maharashtra,Nagpur,7.0,412910,Wheat,Medium,Katol,Metpanjara
1398,Maharashtra,Nashik,4.79,96418,Soybean,Small,Unknown,Unknown
1399,Maharashtra,Pune,7.3,338350,Wheat,Medium,Ambegaon,Manchar
1400,Maharashtra,Nagpur,7.57,178180,Rice,Medium,Katol,Sawanga
1401,Maharashtra,Nashik,3.67,312431,Rice,Small,Unknown,Unknown
1402,Maharashtra,Nashik,3.33,72337,Wheat,Small,Unknown,Unknown
1403,Maharashtra,Kolhapur,7.52,201738,Soybean,Medium,Radhanagari,Gargoti
1404,Maharashtra,Palghar,5.56,297667,Wheat,Medium,Unknown,Unknown
1405,Maharashtra,Pune,1.37,182233,Sugarcane,Small,Ambegaon,Ghodegaon
1406,Maharashtra,Nashik,0.82,412811,Cotton,Marginal,Unknown,Unknown
1407,Maharashtra,Kolhapur,4.73,402215,Sugarcane,Small,Hatkanangale,Pethvadgaon
1408,Maharashtra,Nagpur,7.48,148064,Cotton,Medium,Kalmeshwar,Kohali
1409,Maharashtra,Aurangabad,6.83,481967,Rice,Medium,Gangapur,Shendra
1410,Maharashtra,Pune,5.57,418655,Soybean,Medium,Ambegaon,Manchar
1411,Maharashtra,Amravati,1.54,457974,Wheat,Small,Daryapur,Yeoda
1412,Maharashtra,Raigad,2.41,296686,Soybean,Small,Alibag,Varsoli
1413,Maharashtra,Satara,7.07,53178,Wheat,Medium,Phaltan,Nimb
1414,Maharashtra,Satara,1.87,81831,Sugarcane,Small,Karad,Umbraj
1415,Maharashtra,Nagpur,2.59,183248,Sugarcane,Small,Katol,Metpanjara
1416,Maharashtra,Beed,1.47,153306,Wheat,Small,Patoda,Jaulkhed
1417,Maharashtra,Beed,5.57,214726,Soybean,Medium,Ashti,Dhanora
1418,Maharashtra,Nagpur,7.58,304292,Wheat,Medium,Katol,Metpanjara
1419,Maharashtra,Nashik,2.52,469843,Rice,Small,Unknown,Unknown
1420,Maharashtra,Palghar,4.07,233622,Sugarcane,Small,Unknown,Unknown
1421,Maharashtra,Pune,5.26,424169,Rice,Medium,Haveli,Theur
1422,Maharashtra,Satara,8.0,225982,Sugarcane,Medium,Wai,Dhom
1423,Maharashtra,Satara,1.29,140417,Sugarcane,Small,Phaltan,Nimb
1424,Maharashtra,Palghar,4.24,239323,Cotton,Small,Unknown,Unknown
1425,Maharashtra,Nashik,3.39,478638,Rice,Small,Unknown,Unknown
1426,Maharashtra,Satara,6.99,61984,Rice,Medium,Phaltan,Nimb
1427,Maharashtra,Raigad,4.07,139312,Cotton,Small,Mahad,Dasgaon
1428,Maharashtra,Amravati,1.33,242458,Soybean,Small,Achalpur,Dhamangaon
1429,Maharashtra,Pune,5.26,133291,Rice,Medium,Ambegaon,Awasari
1430,Maharashtra,Yavatmal,6.28,319279,Wheat,Medium,Unknown,Unknown
1431,Maharashtra,Satara,0.52,50320,Cotton,Marginal,Karad,Malkapur
1432,Maharashtra,Nagpur,6.94,202756,Rice,Medium,Hingna,Raipur
1433,Maharashtra,Amravati,1.9,499129,Soybean,Small,Chandur,Kurha
1434,Maharashtra,Satara,4.64,400918,Rice,Small,Karad,Masur
1435,Maharashtra,Nanded,3.62,465105,Sugarcane,Small,Biloli,Sawargaon
1436,Maharashtra,Raigad,5.9,276921,Wheat,Medium,Alibag,Varsoli
1437,Maharashtra,Amravati,3.28,410215,Cotton,Small,Achalpur,Paratwada
1438,Maharashtra,Kolhapur,7.02,229971,Sugarcane,Medium,Karvir,Kalamba
1439,Maharashtra,Yavatmal,5.98,305083,Soybean,Medium,Unknown,Unknown
1440,Maharashtra,Solapur,5.36,453986,Sugarcane,Medium,Mohol,Kamti
1441,Maharashtra,Nagpur,6.47,482537,Sugarcane,Medium,Hingna,Wanadongri
1442,Maharashtra,Nagpur,6.16,159863,Soybean,Medium,Kalmeshwar,Kohali
1443,Maharashtra,Pune,0.77,91777,Sugarcane,Marginal,Junnar,Narayangaon
1444,Maharashtra,Palghar,3.46,96250,Cotton,Small,Unknown,Unknown
1445,Maharashtra,Amravati,7.48,385178,Rice,Medium,Chandur,Nandgaon
1446,Maharashtra,Nashik,1.44,417084,Sugarcane,Small,Unknown,Unknown
1447,Maharashtra,Nagpur,6.03,352274,Cotton,Medium,Katol,Dhapewada
1448,Maharashtra,Amravati,7.81,230418,Rice,Medium,Daryapur,Anjangaon
1449,Maharashtra,Amravati,0.89,445753,Rice,Marginal,Chandur,Nandgaon
1450,Maharashtra,Nanded,5.62,265834,Sugarcane,Medium,Biloli,Sawargaon
1451,Maharashtra,Aurangabad,4.01,65216,Cotton,Small,Gangapur,Shendra
1452,Maharashtra,Aurangabad,4.84,396293,Sugarcane,Small,Sillod,Ajanta
1453,Maharashtra,Solapur,1.14,53009,Soybean,Small,Barshi,Vairag
1454,Maharashtra,Kolhapur,0.82,402048,Rice,Marginal,Karvir,Uchgaon
1455,Maharashtra,Solapur,5.5,210399,Sugarcane,Medium,Pandharpur,Kasegaon
1456,Maharashtra,Satara,6.67,195281,Rice,Medium,Wai,Kikali
1457,Maharashtra,Nashik,6.37,229515,Cotton,Medium,Unknown,Unknown
1458,Maharashtra,Satara,4.58,65029,Wheat,Small,Karad,Umbraj
1459,Maharashtra,Beed,1.25,260515,Sugarcane,Small,Georai,Thakarwadi
1460,Maharashtra,Satara,5.66,238069,Sugarcane,Medium,Wai,Dhom
1461,Maharashtra,Pune,2.31,414315,Rice,Small,Haveli,Wagholi
1462,Maharashtra,Satara,7.33,164456,Cotton,Medium,Wai,Bavdhan
1463,Maharashtra,Solapur,6.79,374703,Soybean,Medium,Pandharpur,Bhalwani
1464,Maharashtra,Nagpur,5.82,377036,Cotton,Medium,Katol,Dhapewada
1465,Maharashtra,Raigad,7.62,382553,Sugarcane,Medium,Alibag,Chaul
1466,Maharashtra,Nagpur,0.74,451851,Soybean,Marginal,Kalmeshwar,Mohpa
1467,Maharashtra,Aurangabad,6.02,345209,Cotton,Medium,Sillod,Golegaon
1468,Maharashtra,Raigad,2.98,292471,Wheat,Small,Panvel,Kalamboli
1469,Maharashtra,Palghar,7.3,432688,Rice,Medium,Unknown,Unknown
1470,Maharashtra,Nashik,2.5,419484,Cotton,Small,Unknown,Unknown
1471,Maharashtra,Nashik,5.94,83783,Cotton,Medium,Unknown,Unknown
1472,Maharashtra,Pune,7.08,84152,Wheat,Medium,Junnar,Otur
1473,Maharashtra,Solapur,0.81,108741,Sugarcane,Marginal,Mohol,Penur
1474,Maharashtra,Aurangabad,3.48,419193,Rice,Small,Paithan,Bidkin
1475,Maharashtra,Nanded,6.22,494718,Cotton,Medium,Degloor,Mukramabad
1476,Maharashtra,Beed,3.91,79092,Soybean,Small,Ashti,Dhanora
1477,Maharashtra,Nashik,2.5,198725,Cotton,Small,Unknown,Unknown
1478,Maharashtra,Nagpur,2.15,280636,Rice,Small,Katol,Sawanga
1479,Maharashtra,Satara,1.49,221541,Cotton,Small,Phaltan,Lonand
1480,Maharashtra,Satara,6.93,304136,Wheat,Medium,Wai,Dhom
1481,Maharashtra,Palghar,4.82,398627,Cotton,Small,Unknown,Unknown
1482,Maharashtra,Aurangabad,1.07,433729,Cotton,Small,Gangapur,Shendra
1483,Maharashtra,Solapur,3.37,371898,Soybean,Small,Pandharpur,Bhalwani
1484,Maharashtra,Solapur,3.26,211050,Wheat,Small,Pandharpur,Mundhewadi
1485,Maharashtra,Kolhapur,1.86,137592,Wheat,Small,Karvir,Kalamba
1486,Maharashtra,Yavatmal,3.77,406687,Cotton,Small,Unknown,Unknown
1487,Maharashtra,Nashik,2.99,93169,Soybean,Small,Unknown,Unknown
1488,Maharashtra,Solapur,3.06,491503,Cotton,Small,Mohol,Kamti
1489,Maharashtra,Palghar,6.04,104745,Cotton,Medium,Unknown,Unknown
1490,Maharashtra,Nagpur,2.17,160168,Rice,Small,Hingna,Wanadongri
1491,Maharashtra,Aurangabad,5.31,163985,Rice,Medium,Paithan,Patoda
1492,Maharashtra,Beed,4.78,317687,Soybean,Small,Ashti,Kasewadi
1493,Maharashtra,Kolhapur,4.76,237464,Sugarcane,Small,Karvir,Shiroli
1494,Maharashtra,Palghar,5.47,71067,Rice,Medium,Unknown,Unknown
1495,Maharashtra,Amravati,4.61,101033,Sugarcane,Small,Achalpur,Pathrot
1496,Maharashtra,Pune,7.09,95256,Wheat,Medium,Junnar,Otur
1497,Maharashtra,Beed,5.57,271705,Rice,Medium,Ashti,Dhanora
1498,Maharashtra,Amravati,4.6,289455,Rice,Small,Daryapur,Yeoda
1499,Maharashtra,Nanded,6.72,250417,Soybean,Medium,Degloor,Mukramabad
1500,Maharashtra,Satara,5.05,465407,Sugarcane,Medium,Karad,Malkapur
1501,Maharashtra,Pune,2.68,136803,Rice,Small,Haveli,Wagholi
1502,Maharashtra,Nashik,2.05,253814,Rice,Small,Unknown,Unknown
1503,Maharashtra,Nagpur,1.64,168843,Soybean,Small,Kalmeshwar,Mohpa
1504,Maharashtra,Pune,7.25,78992,Soybean,Medium,Haveli,Wagholi
1505,Maharashtra,Yavatmal,5.83,262603,Sugarcane,Medium,Unknown,Unknown
1506,Maharashtra,Amravati,7.53,98803,Wheat,Medium,Daryapur,Yeoda
1507,Maharashtra,Nashik,5.02,422119,Wheat,Medium,Unknown,Unknown
1508,Maharashtra,Raigad,4.05,244549,Cotton,Small,Mahad,Kamble
1509,Maharashtra,Yavatmal,0.95,194282,Rice,Marginal,Unknown,Unknown
1510,Maharashtra,Satara,5.54,76270,Sugarcane,Medium,Phaltan,Sakharwadi
1511,Maharashtra,Yavatmal,4.87,448413,Rice,Small,Unknown,Unknown
1512,Maharashtra,Kolhapur,7.93,294929,Sugarcane,Medium,Hatkanangale,Jaysingpur
1513,Maharashtra,Kolhapur,2.29,57452,Sugarcane,Small,Karvir,Kalamba
1514,Maharashtra,Nanded,4.48,353630,Sugarcane,Small,Biloli,Hadsani
1515,Maharashtra,Aurangabad,5.38,64859,Rice,Medium,Sillod,Andhari
1516,Maharashtra,Beed,5.33,470452,Soybean,Medium,Patoda,Jaulkhed
1517,Maharashtra,Beed,4.71,475115,Rice,Small,Georai,Thakarwadi
1518,Maharashtra,Raigad,6.33,82083,Sugarcane,Medium,Mahad,Kamble
1519,Maharashtra,Raigad,2.04,379852,Cotton,Small,Alibag,Chaul
1520,Maharashtra,Nashik,5.94,161462,Wheat,Medium,Unknown,Unknown
1521,Maharashtra,Satara,5.15,197735,Sugarcane,Medium,Karad,Masur
1522,Maharashtra,Solapur,7.22,405220,Cotton,Medium,Mohol,Kamti
1523,Maharashtra,Nanded,6.85,299737,Soybean,Medium,Degloor,Kangti
1524,Maharashtra,Kolhapur,2.86,331197,Sugarcane,Small,Karvir,Uchgaon
1525,Maharashtra,Nashik,2.57,192157,Cotton,Small,Unknown,Unknown
1526,Maharashtra,Solapur,7.86,473780,Sugarcane,Medium,Mohol,Shirapur
1527,Maharashtra,Beed,4.45,401889,Rice,Small,Patoda,Jaulkhed
1528,Maharashtra,Aurangabad,7.3,240167,Cotton,Medium,Gangapur,Shendra
1529,Maharashtra,Yavatmal,1.73,119517,Rice,Small,Unknown,Unknown
1530,Maharashtra,Kolhapur,5.32,202225,Rice,Medium,Karvir,Shiroli
1531,Maharashtra,Nashik,6.57,186319,Cotton,Medium,Unknown,Unknown
1532,Maharashtra,Pune,7.61,453769,Wheat,Medium,Ambegaon,Manchar
1533,Maharashtra,Solapur,3.03,464027,Cotton,Small,Mohol,Shirapur
1534,Maharashtra,Yavatmal,5.94,276453,Wheat,Medium,Unknown,Unknown
1535,Maharashtra,Kolhapur,4.54,449351,Sugarcane,Small,Karvir,Uchgaon
1536,Maharashtra,Beed,0.95,186645,Sugarcane,Marginal,Patoda,Chousala
1537,Maharashtra,Palghar,5.67,129267,Cotton,Medium,Unknown,Unknown
1538,Maharashtra,Satara,5.68,188261,Sugarcane,Medium,Phaltan,Nimb
1539,Maharashtra,Solapur,7.48,392221,Soybean,Medium,Mohol,Kamti
1540,Maharashtra,Beed,4.23,486862,Rice,Small,Georai,Bansarola
1541,Maharashtra,Kolhapur,2.23,388767,Rice,Small,Radhanagari,Kasba Radhanagari
1542,Maharashtra,Solapur,0.83,181004,Wheat,Marginal,Pandharpur,Bhalwani
1543,Maharashtra,Nanded,3.62,103687,Sugarcane,Small,Biloli,Sawargaon
1544,Maharashtra,Yavatmal,2.76,380456,Wheat,Small,Unknown,Unknown
1545,Maharashtra,Kolhapur,6.21,157615,Rice,Medium,Karvir,Shiroli
1546,Maharashtra,Nanded,3.16,443120,Rice,Small,Biloli,Kundalwadi
1547,Maharashtra,Amravati,7.62,77564,Sugarcane,Medium,Daryapur,Mangrul
1548,Maharashtra,Nashik,7.72,340979,Soybean,Medium,Unknown,Unknown
1549,Maharashtra,Palghar,5.16,57697,Soybean,Medium,Unknown,Unknown
1550,Maharashtra,Raigad,7.46,130165,Sugarcane,Medium,Alibag,Revdanda
1551,Maharashtra,Yavatmal,6.21,254994,Sugarcane,Medium,Unknown,Unknown
1552,Maharashtra,Solapur,4.6,460262,Wheat,Small,Pandharpur,Mundhewadi
1553,Maharashtra,Satara,1.85,107823,Sugarcane,Small,Karad,Masur
1554,Maharashtra,Beed,3.94,496586,Soybean,Small,Ashti,Pimpri
1555,Maharashtra,Raigad,4.71,59615,Sugarcane,Small,Mahad,Kamble
1556,Maharashtra,Pune,6.98,448276,Wheat,Medium,Junnar,Alephata
1557,Maharashtra,Beed,4.11,442643,Wheat,Small,Ashti,Kasewadi
1558,Maharashtra,Solapur,7.23,126436,Wheat,Medium,Barshi,Vairag
1559,Maharashtra,Palghar,5.56,241591,Wheat,Medium,Unknown,Unknown
1560,Maharashtra,Beed,1.53,432706,Cotton,Small,Georai,Bansarola
1561,Maharashtra,Nashik,7.96,383261,Sugarcane,Medium,Unknown,Unknown
1562,Maharashtra,Palghar,4.45,84782,Rice,Small,Unknown,Unknown
1563,Maharashtra,Kolhapur,3.44,128533,Sugarcane,Small,Karvir,Kalamba
1564,Maharashtra,Nanded,5.44,290011,Cotton,Medium,Degloor,Gokunda
1565,Maharashtra,Pune,1.32,239327,Wheat,Small,Haveli,Wagholi
1566,Maharashtra,Nagpur,5.27,122684,Cotton,Medium,Hingna,Takli
1567,Maharashtra,Solapur,4.24,307165,Soybean,Small,Mohol,Penur
1568,Maharashtra,Aurangabad,3.55,265356,Soybean,Small,Gangapur,Lasur
1569,Maharashtra,Nagpur,7.65,391702,Sugarcane,Medium,Kalmeshwar,Kohali
1570,Maharashtra,Beed,4.42,266621,Sugarcane,Small,Georai,Thakarwadi
1571,Maharashtra,Raigad,2.14,285295,Rice,Small,Alibag,Revdanda
1572,Maharashtra,Solapur,3.94,393566,Rice,Small,Pandharpur,Mundhewadi
1573,Maharashtra,Nanded,7.4,301435,Soybean,Medium,Biloli,Sawargaon
1574,Maharashtra,Amravati,1.82,307424,Wheat,Small,Chandur,Rajura
1575,Maharashtra,Nanded,2.1,468472,Cotton,Small,Degloor,Gokunda
1576,Maharashtra,Aurangabad,0.6,473221,Rice,Marginal,Paithan,Waluj
1577,Maharashtra,Pune,0.61,318782,Rice,Marginal,Ambegaon,Manchar
1578,Maharashtra,Nanded,6.72,349563,Wheat,Medium,Biloli,Kundalwadi
1579,Maharashtra,Satara,5.99,83377,Wheat,Medium,Wai,Dhom
1580,Maharashtra,Amravati,3.16,156244,Sugarcane,Small,Achalpur,Paratwada
1581,Maharashtra,Nagpur,5.74,224188,Cotton,Medium,Kalmeshwar,Mohpa
1582,Maharashtra,Kolhapur,3.46,479850,Wheat,Small,Hatkanangale,Jaysingpur
1583,Maharashtra,Nashik,7.65,263363,Rice,Medium,Unknown,Unknown
1584,Maharashtra,Satara,7.75,73382,Rice,Medium,Karad,Malkapur
1585,Maharashtra,Amravati,3.45,296375,Soybean,Small,Daryapur,Mangrul
1586,Maharashtra,Kolhapur,6.91,237135,Wheat,Medium,Radhanagari,Gargoti
1587,Maharashtra,Kolhapur,6.3,203466,Sugarcane,Medium,Karvir,Kalamba
1588,Maharashtra,Solapur,2.82,379933,Cotton,Small,Mohol,Penur
1589,Maharashtra,Amravati,2.24,284318,Sugarcane,Small,Achalpur,Paratwada
1590,Maharashtra,Pune,3.94,422778,Rice,Small,Junnar,Narayangaon
1591,Maharashtra,Beed,6.36,181936,Sugarcane,Medium,Ashti,Dhanora
1592,Maharashtra,Aurangabad,7.7,411716,Rice,Medium,Sillod,Ajanta
1593,Maharashtra,Aurangabad,6.23,483438,Rice,Medium,Sillod,Ajanta
1594,Maharashtra,Nagpur,6.91,456882,Rice,Medium,Kalmeshwar,Gondkhairi
1595,Maharashtra,Nagpur,5.02,173664,Rice,Medium,Katol,Metpanjara
1596,Maharashtra,Aurangabad,6.77,202027,Rice,Medium,Paithan,Patoda
1597,Maharashtra,Nanded,6.38,422818,Soybean,Medium,Degloor,Gokunda
1598,Maharashtra,Pune,3.33,153533,Sugarcane,Small,Haveli,Wagholi
1599,Maharashtra,Nanded,4.64,393989,Soybean,Small,Biloli,Sawargaon
1600,Maharashtra,Raigad,6.54,297997,Soybean,Medium,Mahad,Kamble
1601,Maharashtra,Nanded,0.85,119590,Wheat,Marginal,Mukhed,Dapkarja
1602,Maharashtra,Nashik,6.56,439919,Wheat,Medium,Unknown,Unknown
1603,Maharashtra,Yavatmal,1.83,378615,Wheat,Small,Unknown,Unknown
1604,Maharashtra,Beed,4.36,355442,Cotton,Small,Georai,Kada
1605,Maharashtra,Nashik,6.56,294936,Wheat,Medium,Unknown,Unknown
1606,Maharashtra,Solapur,2.4,98924,Sugarcane,Small,Pandharpur,Bhalwani
1607,Maharashtra,Yavatmal,2.34,459925,Soybean,Small,Unknown,Unknown
1608,Maharashtra,Yavatmal,3.52,59726,Sugarcane,Small,Unknown,Unknown
1609,Maharashtra,Amravati,7.21,241896,Wheat,Medium,Chandur,Rajura
1610,Maharashtra,Pune,0.5,90542,Cotton,Marginal,Junnar,Narayangaon
1611,Maharashtra,Pune,7.26,463461,Cotton,Medium,Haveli,Theur
1612,Maharashtra,Yavatmal,1.65,84753,Soybean,Small,Unknown,Unknown
1613,Maharashtra,Raigad,7.93,391932,Sugarcane,Medium,Panvel,Kalamboli
1614,Maharashtra,Nanded,7.66,333460,Rice,Medium,Mukhed,Dapkarja
1615,Maharashtra,Amravati,4.21,283979,Sugarcane,Small,Daryapur,Yeoda
1616,Maharashtra,Beed,4.35,134698,Wheat,Small,Ashti,Pimpri
1617,Maharashtra,Yavatmal,4.11,328104,Rice,Small,Unknown,Unknown
1618,Maharashtra,Satara,5.27,80791,Cotton,Medium,Karad,Umbraj
1619,Maharashtra,Nagpur,1.18,337360,Soybean,Small,Kalmeshwar,Gondkhairi
1620,Maharashtra,Nagpur,0.74,475683,Soybean,Marginal,Hingna,Raipur
1621,Maharashtra,Nashik,0.93,376571,Cotton,Marginal,Unknown,Unknown
1622,Maharashtra,Solapur,3.83,424614,Wheat,Small,Mohol,Shirapur
1623,Maharashtra,Palghar,2.57,123290,Cotton,Small,Unknown,Unknown
1624,Maharashtra,Palghar,5.17,97014,Wheat,Medium,Unknown,Unknown
1625,Maharashtra,Nagpur,7.94,185150,Rice,Medium,Katol,Metpanjara
1626,Maharashtra,Kolhapur,3.4,100519,Cotton,Small,Radhanagari,Gargoti
1627,Maharashtra,Nashik,4.8,316186,Wheat,Small,Unknown,Unknown
1628,Maharashtra,Palghar,3.62,99052,Rice,Small,Unknown,Unknown
1629,Maharashtra,Nagpur,6.85,64389,Cotton,Medium,Hingna,Raipur
1630,Maharashtra,Solapur,7.27,408105,Soybean,Medium,Pandharpur,Bhalwani
1631,Maharashtra,Palghar,7.08,118111,Cotton,Medium,Unknown,Unknown
1632,Maharashtra,Nanded,7.81,417202,Sugarcane,Medium,Biloli,Kundalwadi
1633,Maharashtra,Nanded,0.71,405859,Cotton,Marginal,Degloor,Mukramabad
1634,Maharashtra,Pune,6.8,362877,Sugarcane,Medium,Haveli,Uruli
1635,Maharashtra,Raigad,6.14,346898,Rice,Medium,Panvel,Karanjade
1636,Maharashtra,Pune,2.22,461840,Cotton,Small,Junnar,Narayangaon
1637,Maharashtra,Beed,7.67,398030,Rice,Medium,Patoda,Jaulkhed
1638,Maharashtra,Yavatmal,1.61,207753,Rice,Small,Unknown,Unknown
1639,Maharashtra,Satara,5.6,139524,Wheat,Medium,Karad,Umbraj
1640,Maharashtra,Pune,2.19,393150,Rice,Small,Junnar,Otur
1641,Maharashtra,Palghar,3.74,336848,Rice,Small,Unknown,Unknown
1642,Maharashtra,Amravati,5.89,144913,Cotton,Medium,Daryapur,Anjangaon
1643,Maharashtra,Nagpur,4.72,144108,Cotton,Small,Hingna,Takli
1644,Maharashtra,Amravati,3.71,304803,Soybean,Small,Achalpur,Pathrot
1645,Maharashtra,Solapur,2.95,319637,Wheat,Small,Mohol,Penur
1646,Maharashtra,Pune,6.8,119639,Rice,Medium,Haveli,Theur
1647,Maharashtra,Satara,1.58,281452,Wheat,Small,Phaltan,Sakharwadi
1648,Maharashtra,Solapur,3.73,366527,Sugarcane,Small,Pandharpur,Kasegaon
1649,Maharashtra,Kolhapur,7.28,184066,Rice,Medium,Radhanagari,Dhamod
1650,Maharashtra,Kolhapur,6.84,250352,Wheat,Medium,Karvir,Kalamba
1651,Maharashtra,Amravati,3.51,359378,Soybean,Small,Achalpur,Paratwada
1652,Maharashtra,Yavatmal,6.22,490507,Soybean,Medium,Unknown,Unknown
1653,Maharashtra,Nashik,6.67,178674,Rice,Medium,Unknown,Unknown
1654,Maharashtra,Yavatmal,7.17,55594,Sugarcane,Medium,Unknown,Unknown
1655,Maharashtra,Palghar,4.58,286907,Soybean,Small,Unknown,Unknown
1656,Maharashtra,Nanded,2.03,319515,Soybean,Small,Degloor,Mukramabad
1657,Maharashtra,Beed,2.41,97315,Sugarcane,Small,Georai,Kada
1658,Maharashtra,Yavatmal,2.72,264636,Wheat,Small,Unknown,Unknown
1659,Maharashtra,Raigad,4.95,177251,Soybean,Small,Alibag,Revdanda
1660,Maharashtra,Beed,0.75,282520,Cotton,Marginal,Patoda,Jaulkhed
1661,Maharashtra,Beed,5.27,129526,Soybean,Medium,Ashti,Pimpri
1662,Maharashtra,Satara,3.23,293459,Wheat,Small,Wai,Dhom
1663,Maharashtra,Pune,2.71,197698,Wheat,Small,Junnar,Narayangaon
1664,Maharashtra,Satara,7.1,398149,Rice,Medium,Karad,Umbraj
1665,Maharashtra,Beed,3.95,287330,Cotton,Small,Ashti,Kasewadi
1666,Maharashtra,Solapur,1.21,155573,Wheat,Small,Mohol,Shirapur
1667,Maharashtra,Kolhapur,6.7,450346,Sugarcane,Medium,Karvir,Shiroli
1668,Maharashtra,Beed,0.86,187900,Cotton,Marginal,Patoda,Jaulkhed
1669,Maharashtra,Satara,5.95,369658,Cotton,Medium,Phaltan,Sakharwadi
1670,Maharashtra,Solapur,6.3,285707,Sugarcane,Medium,Mohol,Penur
1671,Maharashtra,Satara,3.14,233736,Soybean,Small,Wai,Dhom
1672,Maharashtra,Yavatmal,6.69,198955,Sugarcane,Medium,Unknown,Unknown
1673,Maharashtra,Nagpur,4.37,224131,Sugarcane,Small,Kalmeshwar,Gondkhairi
1674,Maharashtra,Amravati,3.97,224004,Soybean,Small,Chandur,Rajura
1675,Maharashtra,Nashik,0.84,388130,Soybean,Marginal,Unknown,Unknown
